"date","median_ndvi","landsat","year","month","day"
2011-03-13,0.154933279539364,"Landsat7 (ETM+)",2011,3,13
2011-03-18,0.153051609398972,"Landsat7 (ETM+)",2011,3,18
2011-03-23,0.151576427558211,"Landsat7 (ETM+)",2011,3,23
2011-03-28,0.15050621557748,"Landsat7 (ETM+)",2011,3,28
2011-04-02,0.149839455017173,"Landsat7 (ETM+)",2011,4,2
2011-04-07,0.149574627437687,"Landsat7 (ETM+)",2011,4,7
2011-04-12,0.14971021439942,"Landsat7 (ETM+)",2011,4,12
2011-04-17,0.150244697462768,"Landsat7 (ETM+)",2011,4,17
2011-04-22,0.151176558188127,"Landsat7 (ETM+)",2011,4,22
2011-04-27,0.152504278135894,"Landsat7 (ETM+)",2011,4,27
2011-05-02,0.154226338866466,"Landsat7 (ETM+)",2011,5,2
2011-05-07,0.156341221940239,"Landsat7 (ETM+)",2011,5,7
2011-05-12,0.158847408917609,"Landsat7 (ETM+)",2011,5,12
2011-05-17,0.161743381358975,"Landsat7 (ETM+)",2011,5,17
2011-05-22,0.165027620824731,"Landsat7 (ETM+)",2011,5,22
2011-05-27,0.168698608875275,"Landsat7 (ETM+)",2011,5,27
2011-06-01,0.174221819637751,"Landsat7 (ETM+)",2011,6,1
2011-06-06,0.181834588001948,"Landsat7 (ETM+)",2011,6,6
2011-06-11,0.189693186672229,"Landsat7 (ETM+)",2011,6,11
