"date","median_ndvi","landsat","year","month","day"
2011-04-12,0.0860793757346982,"Landsat7 (ETM+)",2011,4,12
2011-04-17,0.0943922623991966,"Landsat7 (ETM+)",2011,4,17
2011-04-22,0.101135801261989,"Landsat7 (ETM+)",2011,4,22
2011-04-27,0.108063866151497,"Landsat7 (ETM+)",2011,4,27
2011-05-02,0.115194880316267,"Landsat7 (ETM+)",2011,5,2
2011-05-07,0.122547267004848,"Landsat7 (ETM+)",2011,5,7
2011-05-12,0.130139449465787,"Landsat7 (ETM+)",2011,5,12
2011-05-17,0.137989850947634,"Landsat7 (ETM+)",2011,5,17
2011-05-22,0.146116894698935,"Landsat7 (ETM+)",2011,5,22
2011-05-27,0.154539003968239,"Landsat7 (ETM+)",2011,5,27
2011-06-01,0.163672421673255,"Landsat7 (ETM+)",2011,6,1
2011-06-06,0.173508045903873,"Landsat7 (ETM+)",2011,6,6
2011-06-11,0.183426282666914,"Landsat7 (ETM+)",2011,6,11
