date,ndvi_sg,ndvi_sg_scaled
2010-02-25,0.232134995467802,0.20894224227701283
2010-03-02,0.214786299659187,0.20255874743906166
2010-03-07,0.199059417637383,0.19677200293038222
2010-03-12,0.184954349402389,0.19158200875097414
2010-03-17,0.172471094954206,0.18698876490083782
2010-03-22,0.160248047706606,0.18249126492332698
2010-03-27,0.150792612478027,0.17901211452273938
2010-04-01,0.144390566073005,0.17665646596969437
2010-04-06,0.14132062754036,0.17552687461642186
2010-04-11,0.141635298923596,0.1756426587175841
2010-04-16,0.144629055633381,0.17674421878375948
2010-04-21,0.148782990826555,0.17827266934599956
2010-04-26,0.152546500145748,0.17965746175787178
2010-05-01,0.155114105642713,0.1806022184483218
2010-05-06,0.156255025537482,0.18102202269984125
2010-05-11,0.155925881313695,0.18090091328178098
2010-05-16,0.154717904013822,0.18045643509488046
2010-05-21,0.153372361572975,0.17996133947961668
2010-05-26,0.152947755301046,0.1798051045686515
2010-05-31,0.154374971128966,0.18033025210542747
2010-06-05,0.158592818540826,0.18188221932405285
2010-06-10,0.166562133064217,0.18481454799493852
2010-06-15,0.178938442639346,0.18936844121880203
2010-06-20,0.19558422866605,0.1954932986920848
2010-06-25,0.21548903464077,0.20281732048552403
2010-06-30,0.23721272558855,0.21081060543075536
2010-07-05,0.259712970262428,0.21908962520911907
2010-07-10,0.281959362954385,0.22727523953302822
2010-07-15,0.302921497956404,0.23498830811489682
2010-07-20,0.321279881819767,0.24174332012950078
2010-07-25,0.33584364410769,0.2471020919018399
2010-07-30,0.346258563048241,0.250934286668992
2010-08-04,0.35286147441523,0.25336384397356426
2010-08-09,0.356488893160145,0.25469856152747705
2010-08-14,0.358239847795134,0.25534282954607873
2010-08-19,0.359192927527036,0.2556935175525934
2010-08-24,0.360077542142462,0.2560190136529022
2010-08-29,0.360899394643918,0.2563214162806545
2010-09-03,0.361439582055562,0.25652017955322537
2010-09-08,0.361808696203965,0.25665599600230826
2010-09-13,0.36194956885314,0.25670783043636236
2010-09-18,0.361665869760823,0.2566034426650097
2010-09-23,0.360718784204154,0.25625496022985783
2010-09-28,0.358909330493338,0.25558916733395787
2010-10-03,0.356146317473313,0.2545725099699062
2010-10-08,0.352524833167182,0.2532399760071844
2010-10-13,0.348351686621549,0.2517044565810594
2010-10-18,0.34404934492373,0.25012139948431256
2010-10-23,0.339855223810081,0.24857816241484793
2010-10-28,0.335859888728175,0.24710806914947597
2010-11-02,0.332040509522583,0.24570271927695314
2010-11-07,0.328287862679427,0.24432192373957073
2010-11-12,0.324453111873784,0.24291091784940488
2010-11-17,0.320414366819932,0.2414248517792244
2010-11-22,0.316093342497576,0.23983492036531814
2010-11-27,0.311442082874053,0.2381234780687747
2010-12-02,0.306261435094751,0.23621724611213418
2010-12-07,0.30029187094101,0.23402073045582178
2010-12-12,0.293442405246296,0.23150045288641405
2010-12-17,0.285648657086509,0.22863272428622808
2010-12-22,0.276837212429873,0.22539053178363105
2010-12-27,0.267022779578003,0.22177928733399238
2011-01-01,0.25637375615314,0.21786095325218333
2011-01-06,0.245219331760298,0.21375665565439705
2011-01-11,0.233856664674187,0.2095757346508984
2011-01-16,0.222824101225094,0.20551627608389295
2011-01-21,0.213031904250252,0.20191321337931406
2011-01-26,0.205128798022556,0.19900524621193627
2011-01-31,0.199160851879348,0.19680932590653666
2011-02-05,0.195086735878792,0.19531024501044708
2011-02-10,0.192641690174914,0.19441058449409238
2011-02-15,0.191118836469199,0.19385024676746282
2011-02-20,0.189382325061845,0.1932112931696147
2011-02-25,0.186438642296451,0.1921281579331246
2011-03-02,0.18174121228685,0.19039972713067582
2011-03-07,0.175071716084102,0.18794566977376284
2011-03-12,0.166614297712427,0.18483374210418138
2011-03-17,0.157351252826794,0.1814253821984307
2011-03-22,0.149079144897658,0.17838163995710368
2011-03-27,0.143788338903241,0.17643487501715988
2011-04-01,0.142975566330615,0.176135813371315
2011-04-06,0.1453039623845,0.17699255236510725
2011-04-11,0.150773527064895,0.17900509199853626
2011-04-16,0.159384260371801,0.1821734322716024
